,img_path,label
4535,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lip__21_none_empty_14.jpg,1
4536,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_458_v3.jpg,1
4537,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_476_v3.jpg,1
4538,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_465_v3.jpg,1
4539,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ot__16_empty_5.jpg,1
4540,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__5_none_empty_305.jpg,1
4541,/home/royliu/Documents/dataset/traffic/none_empty_road/6_none_empty_43.jpg,1
4542,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_478.jpg,1
4543,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_651_v3.jpg,1
4544,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_706_v3.jpg,1
4545,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__23_none_empty_52.jpg,1
4546,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__11_none_empty_36.jpg,1
4547,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_344_v3.jpg,1
4548,/home/royliu/Documents/dataset/traffic/none_empty_road/blur__2_none_empty_245_v3.jpg,1
4549,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ight__5_none_empty_356.jpg,1
4550,/home/royliu/Documents/dataset/traffic/none_empty_road/v11_none_empty_77.jpg,1
4551,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_255.jpg,1
4552,/home/royliu/Documents/dataset/traffic/none_empty_road/4_none_empty_162.jpg,1
4553,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_348.jpg,1
4554,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_38_v3.jpg,1
4555,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_37.jpg,1
4556,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lip__13_none_empty_167.jpg,1
4557,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_263.jpg,1
4558,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ight__19_none_empty_32.jpg,1
4559,/home/royliu/Documents/dataset/traffic/none_empty_road/5_none_empty_142.jpg,1
4560,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lip__19_none_empty_10.jpg,1
4561,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ight__13_none_empty_429.jpg,1
4562,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_300_v3.jpg,1
4563,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_599_v3.jpg,1
4564,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ot__23_none_empty_181.jpg,1
4565,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_364.jpg,1
4566,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ight__13_none_empty_53.jpg,1
4567,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_284.jpg,1
4568,/home/royliu/Documents/dataset/traffic/none_empty_road/v15_none_empty_45.jpg,1
4569,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_94_v3.jpg,1
4570,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__15_none_empty_89.jpg,1
4571,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_108_v3.jpg,1
4572,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lip__13_none_empty_518.jpg,1
4573,/home/royliu/Documents/dataset/traffic/none_empty_road/rot__4_none_empty_13.jpg,1
4574,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_96.jpg,1
4575,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ight__5_none_empty_295.jpg,1
4576,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ight__13_none_empty_420.jpg,1
4577,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__11_none_empty_21.jpg,1
4578,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lip__5_none_empty_546.jpg,1
4579,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lip__9_none_empty_50.jpg,1
4580,/home/royliu/Documents/dataset/traffic/none_empty_road/light__2_none_empty_762_v3.jpg,1
4581,/home/royliu/Documents/dataset/traffic/none_empty_road/v17_none_empty_67.jpg,1
4582,/home/royliu/Documents/dataset/traffic/none_empty_road/rot__0_none_empty_39.jpg,1
4583,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ot__7_none_empty_105.jpg,1
4584,/home/royliu/Documents/dataset/traffic/none_empty_road/flip__2_none_empty_698_v3.jpg,1
4585,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_783_v3.jpg,1
4586,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ot__23_none_empty_208.jpg,1
4587,/home/royliu/Documents/dataset/traffic/none_empty_road/blur__0_none_empty_68_v3.jpg,1
4588,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_40.jpg,1
4589,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lip__16_empty_4.jpg,1
4590,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_161_v3.jpg,1
4591,/home/royliu/Documents/dataset/traffic/none_empty_road/5_none_empty_83.jpg,1
4592,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__21_none_empty_14.jpg,1
4593,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ight__15_none_empty_118.jpg,1
4594,/home/royliu/Documents/dataset/traffic/none_empty_road/v17_none_empty_41.jpg,1
4595,/home/royliu/Documents/dataset/traffic/none_empty_road/rot__2_none_empty_319_v3.jpg,1
4596,/home/royliu/Documents/dataset/traffic/none_empty_road/rot__2_none_empty_381_v3.jpg,1
4597,/home/royliu/Documents/dataset/traffic/none_empty_road/5_none_empty_14.jpg,1
4598,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_791_v3.jpg,1
4599,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_949_v3.jpg,1
4600,/home/royliu/Documents/dataset/traffic/none_empty_road/flip__0_none_empty_131_v3.jpg,1
4601,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_377_v3.jpg,1
4602,/home/royliu/Documents/dataset/traffic/none_empty_road/rot__9_none_empty_27.jpg,1
4603,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_250.jpg,1
4604,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_57_v3.jpg,1
4605,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_648_v3.jpg,1
4606,/home/royliu/Documents/dataset/traffic/none_empty_road/light__2_none_empty_666_v3.jpg,1
4607,/home/royliu/Documents/dataset/traffic/none_empty_road/blur__2_none_empty_981_v3.jpg,1
4608,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lip__21_none_empty_102.jpg,1
4609,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ot__5_none_empty_382.jpg,1
4610,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ight__13_none_empty_182.jpg,1
4611,/home/royliu/Documents/dataset/traffic/none_empty_road/v15_none_empty_1.jpg,1
4612,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_214_v3.jpg,1
4613,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_61_v3.jpg,1
4614,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__5_none_empty_343.jpg,1
4615,/home/royliu/Documents/dataset/traffic/none_empty_road/light__4_none_empty_102.jpg,1
4616,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_281_v3.jpg,1
4617,/home/royliu/Documents/dataset/traffic/none_empty_road/9_none_empty_29.jpg,1
4618,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_224_v3.jpg,1
4619,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_260.jpg,1
4620,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_174.jpg,1
4621,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_398_v3.jpg,1
4622,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_92.jpg,1
4623,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lip__5_none_empty_401.jpg,1
4624,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_74_v3.jpg,1
4625,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__3_none_empty_46.jpg,1
4626,/home/royliu/Documents/dataset/traffic/none_empty_road/rot__2_none_empty_263_v3.jpg,1
4627,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_83.jpg,1
4628,/home/royliu/Documents/dataset/traffic/none_empty_road/flip__2_none_empty_985_v3.jpg,1
4629,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_944_v3.jpg,1
4630,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_21.jpg,1
4631,/home/royliu/Documents/dataset/traffic/none_empty_road/9_none_empty_49.jpg,1
4632,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__21_none_empty_7.jpg,1
4633,/home/royliu/Documents/dataset/traffic/none_empty_road/v15_none_empty_102.jpg,1
4634,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_522_v3.jpg,1
4635,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__13_none_empty_61.jpg,1
4636,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_284_v3.jpg,1
4637,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_883_v3.jpg,1
4638,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_598.jpg,1
4639,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_90_v3.jpg,1
4640,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ot__23_none_empty_70.jpg,1
4641,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_243.jpg,1
4642,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_21.jpg,1
4643,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_334.jpg,1
4644,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_7_v3.jpg,1
4645,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_276_v3.jpg,1
4646,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__21_none_empty_113.jpg,1
4647,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__23_none_empty_317.jpg,1
4648,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__15_none_empty_204.jpg,1
4649,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_181.jpg,1
4650,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_22.jpg,1
4651,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ot__5_none_empty_516.jpg,1
4652,/home/royliu/Documents/dataset/traffic/none_empty_road/v11_none_empty_16.jpg,1
4653,/home/royliu/Documents/dataset/traffic/none_empty_road/9_none_empty_44.jpg,1
4654,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_320.jpg,1
4655,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_466.jpg,1
4656,/home/royliu/Documents/dataset/traffic/none_empty_road/5_none_empty_103.jpg,1
4657,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_174_v3.jpg,1
4658,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ot__13_none_empty_279.jpg,1
4659,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lip__23_none_empty_302.jpg,1
4660,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_607.jpg,1
4661,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_157.jpg,1
4662,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ot__13_none_empty_506.jpg,1
4663,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_475_v3.jpg,1
4664,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lip__13_none_empty_602.jpg,1
4665,/home/royliu/Documents/dataset/traffic/none_empty_road/rot__9_none_empty_17.jpg,1
4666,/home/royliu/Documents/dataset/traffic/none_empty_road/blur__2_none_empty_297_v3.jpg,1
4667,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_48_v3.jpg,1
4668,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lip__13_none_empty_429.jpg,1
4669,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_246_v3.jpg,1
4670,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_429.jpg,1
4671,/home/royliu/Documents/dataset/traffic/none_empty_road/flip__2_none_empty_294_v3.jpg,1
4672,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ot__13_none_empty_63.jpg,1
4673,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ot__23_none_empty_404.jpg,1
4674,/home/royliu/Documents/dataset/traffic/none_empty_road/rot__2_none_empty_742_v3.jpg,1
4675,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_318_v3.jpg,1
4676,/home/royliu/Documents/dataset/traffic/none_empty_road/blur__2_none_empty_410_v3.jpg,1
4677,/home/royliu/Documents/dataset/traffic/none_empty_road/blur__2_none_empty_736_v3.jpg,1
4678,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_303_v3.jpg,1
4679,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lip__13_none_empty_299.jpg,1
4680,/home/royliu/Documents/dataset/traffic/none_empty_road/rot__2_none_empty_585_v3.jpg,1
4681,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ight__7_none_empty_65.jpg,1
4682,/home/royliu/Documents/dataset/traffic/none_empty_road/6_none_empty_32.jpg,1
4683,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lip__7_none_empty_17.jpg,1
4684,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ight__15_none_empty_106.jpg,1
4685,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lip__5_none_empty_89.jpg,1
4686,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_186_v3.jpg,1
4687,/home/royliu/Documents/dataset/traffic/none_empty_road/flip__2_none_empty_939_v3.jpg,1
4688,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ot__5_none_empty_128.jpg,1
4689,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_53.jpg,1
4690,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__13_none_empty_187.jpg,1
4691,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_271.jpg,1
4692,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_209_v3.jpg,1
4693,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__9_none_empty_18.jpg,1
4694,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_457_v3.jpg,1
4695,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_419.jpg,1
4696,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_31_v3.jpg,1
4697,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_844_v3.jpg,1
4698,/home/royliu/Documents/dataset/traffic/none_empty_road/rot__0_none_empty_313_v3.jpg,1
4699,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_345_v3.jpg,1
4700,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_264.jpg,1
4701,/home/royliu/Documents/dataset/traffic/none_empty_road/flip__2_none_empty_762_v3.jpg,1
4702,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ot__13_none_empty_309.jpg,1
4703,/home/royliu/Documents/dataset/traffic/none_empty_road/light__2_none_empty_157_v3.jpg,1
4704,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ot__15_none_empty_260.jpg,1
4705,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__21_none_empty_59.jpg,1
4706,/home/royliu/Documents/dataset/traffic/none_empty_road/flip__0_none_empty_51_v3.jpg,1
4707,/home/royliu/Documents/dataset/traffic/none_empty_road/v11_none_empty_44.jpg,1
4708,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_153.jpg,1
4709,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_24.jpg,1
4710,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_391.jpg,1
4711,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__13_none_empty_120.jpg,1
4712,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ight__23_none_empty_73.jpg,1
4713,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_473.jpg,1
4714,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__17_none_empty_0.jpg,1
4715,/home/royliu/Documents/dataset/traffic/none_empty_road/light__2_none_empty_120_v3.jpg,1
4716,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_677_v3.jpg,1
4717,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_177.jpg,1
4718,/home/royliu/Documents/dataset/traffic/none_empty_road/blur__11_none_empty_7.jpg,1
4719,/home/royliu/Documents/dataset/traffic/none_empty_road/flip__2_none_empty_794_v3.jpg,1
4720,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ight__13_none_empty_602.jpg,1
4721,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_632_v3.jpg,1
4722,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_51_v3.jpg,1
4723,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lip__13_none_empty_11.jpg,1
4724,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_826_v3.jpg,1
4725,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_202.jpg,1
4726,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_201_v3.jpg,1
4727,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_816_v3.jpg,1
4728,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_351_v3.jpg,1
4729,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_125.jpg,1
4730,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__19_none_empty_29.jpg,1
4731,/home/royliu/Documents/dataset/traffic/none_empty_road/light__5_empty_6.jpg,1
4732,/home/royliu/Documents/dataset/traffic/none_empty_road/9_none_empty_46.jpg,1
4733,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ight__23_none_empty_304.jpg,1
4734,/home/royliu/Documents/dataset/traffic/none_empty_road/rot__2_none_empty_910_v3.jpg,1
4735,/home/royliu/Documents/dataset/traffic/none_empty_road/v11_none_empty_17.jpg,1
4736,/home/royliu/Documents/dataset/traffic/none_empty_road/5_none_empty_133.jpg,1
4737,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_222.jpg,1
4738,/home/royliu/Documents/dataset/traffic/none_empty_road/flip__2_none_empty_926_v3.jpg,1
4739,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_264_v3.jpg,1
4740,/home/royliu/Documents/dataset/traffic/none_empty_road/5_none_empty_488.jpg,1
4741,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_358_v3.jpg,1
4742,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__13_none_empty_254.jpg,1
4743,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ight__5_none_empty_409.jpg,1
4744,/home/royliu/Documents/dataset/traffic/none_empty_road/rot__2_none_empty_934_v3.jpg,1
4745,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ot__5_none_empty_401.jpg,1
4746,/home/royliu/Documents/dataset/traffic/none_empty_road/rot__4_none_empty_19.jpg,1
4747,/home/royliu/Documents/dataset/traffic/none_empty_road/v11_none_empty_6.jpg,1
4748,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_112_v3.jpg,1
4749,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_876_v3.jpg,1
4750,/home/royliu/Documents/dataset/traffic/none_empty_road/blur__2_none_empty_418_v3.jpg,1
4751,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__15_none_empty_247.jpg,1
4752,/home/royliu/Documents/dataset/traffic/none_empty_road/rot__2_none_empty_303_v3.jpg,1
4753,/home/royliu/Documents/dataset/traffic/none_empty_road/4_none_empty_47.jpg,1
4754,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_293.jpg,1
4755,/home/royliu/Documents/dataset/traffic/none_empty_road/5_none_empty_8.jpg,1
4756,/home/royliu/Documents/dataset/traffic/none_empty_road/4_none_empty_125.jpg,1
4757,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lip__4_empty_6.jpg,1
4758,/home/royliu/Documents/dataset/traffic/none_empty_road/v14_empty_172.jpg,1
4759,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ot__13_none_empty_193.jpg,1
4760,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_208_v3.jpg,1
4761,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_483_v3.jpg,1
4762,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_409.jpg,1
4763,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_414.jpg,1
4764,/home/royliu/Documents/dataset/traffic/none_empty_road/light__2_none_empty_288_v3.jpg,1
4765,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_252_v3.jpg,1
4766,/home/royliu/Documents/dataset/traffic/none_empty_road/light__2_none_empty_81_v3.jpg,1
4767,/home/royliu/Documents/dataset/traffic/none_empty_road/blur__2_none_empty_875_v3.jpg,1
4768,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ight__16_empty_5.jpg,1
4769,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__5_none_empty_489.jpg,1
4770,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ight__17_none_empty_65.jpg,1
4771,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lip__13_none_empty_309.jpg,1
4772,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_93_v3.jpg,1
4773,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__15_none_empty_177.jpg,1
4774,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__13_none_empty_610.jpg,1
4775,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_520.jpg,1
4776,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_445.jpg,1
4777,/home/royliu/Documents/dataset/traffic/none_empty_road/blur__2_none_empty_751_v3.jpg,1
4778,/home/royliu/Documents/dataset/traffic/none_empty_road/flip__2_none_empty_549_v3.jpg,1
4779,/home/royliu/Documents/dataset/traffic/none_empty_road/blur__0_none_empty_232_v3.jpg,1
4780,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_125.jpg,1
4781,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_864_v3.jpg,1
4782,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_301_v3.jpg,1
4783,/home/royliu/Documents/dataset/traffic/none_empty_road/flip__2_none_empty_502_v3.jpg,1
4784,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_69_v3.jpg,1
4785,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__13_none_empty_457.jpg,1
4786,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_130_v3.jpg,1
4787,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_47.jpg,1
4788,/home/royliu/Documents/dataset/traffic/none_empty_road/6_none_empty_5.jpg,1
4789,/home/royliu/Documents/dataset/traffic/none_empty_road/v19_none_empty_17.jpg,1
4790,/home/royliu/Documents/dataset/traffic/none_empty_road/3_none_empty_39.jpg,1
4791,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lip__17_none_empty_8.jpg,1
4792,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_256_v3.jpg,1
4793,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_429_v3.jpg,1
4794,/home/royliu/Documents/dataset/traffic/none_empty_road/v15_none_empty_130.jpg,1
4795,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ot__23_none_empty_60.jpg,1
4796,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ight__23_none_empty_40.jpg,1
4797,/home/royliu/Documents/dataset/traffic/none_empty_road/flip__2_none_empty_945_v3.jpg,1
4798,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_322.jpg,1
4799,/home/royliu/Documents/dataset/traffic/none_empty_road/rot__2_none_empty_72_v3.jpg,1
4800,/home/royliu/Documents/dataset/traffic/none_empty_road/4_none_empty_110.jpg,1
4801,/home/royliu/Documents/dataset/traffic/none_empty_road/rot__2_none_empty_728_v3.jpg,1
4802,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_197_v3.jpg,1
4803,/home/royliu/Documents/dataset/traffic/none_empty_road/5_none_empty_110.jpg,1
4804,/home/royliu/Documents/dataset/traffic/none_empty_road/9_none_empty_16.jpg,1
4805,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_520_v3.jpg,1
4806,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_673_v3.jpg,1
4807,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__23_none_empty_217.jpg,1
4808,/home/royliu/Documents/dataset/traffic/none_empty_road/rot__2_none_empty_310_v3.jpg,1
4809,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ight__13_none_empty_63.jpg,1
4810,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ight__5_none_empty_496.jpg,1
4811,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_221_v3.jpg,1
4812,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__5_none_empty_196.jpg,1
4813,/home/royliu/Documents/dataset/traffic/none_empty_road/6_none_empty_33.jpg,1
4814,/home/royliu/Documents/dataset/traffic/none_empty_road/v1lur__21_none_empty_49.jpg,1
4815,/home/royliu/Documents/dataset/traffic/none_empty_road/v1ot__5_none_empty_111.jpg,1
4816,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_46.jpg,1
4817,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_225_v3.jpg,1
4818,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_358_v3.jpg,1
4819,/home/royliu/Documents/dataset/traffic/none_empty_road/rot__2_none_empty_571_v3.jpg,1
4820,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_417.jpg,1
4821,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_459_v3.jpg,1
4822,/home/royliu/Documents/dataset/traffic/none_empty_road/v1_none_empty_275.jpg,1
4823,/home/royliu/Documents/dataset/traffic/none_empty_road/rot__0_none_empty_311_v3.jpg,1
4824,/home/royliu/Documents/dataset/traffic/none_empty_road/blur__0_none_empty_375_v3.jpg,1
4825,/home/royliu/Documents/dataset/traffic/none_empty_road/2_none_empty_193_v3.jpg,1
4826,/home/royliu/Documents/dataset/traffic/none_empty_road/v15_none_empty_117.jpg,1
4827,/home/royliu/Documents/dataset/traffic/none_empty_road/v15_none_empty_159.jpg,1
4828,/home/royliu/Documents/dataset/traffic/none_empty_road/v16_empty_9.jpg,1
4829,/home/royliu/Documents/dataset/traffic/none_empty_road/v13_none_empty_388.jpg,1
4830,/home/royliu/Documents/dataset/traffic/none_empty_road/0_none_empty_29.jpg,1
