num,path,nonempty_road
31870,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_31870.jpg,0
31880,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_31880.jpg,1
31890,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_31890.jpg,1
31900,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_31900.jpg,1
31910,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_31910.jpg,1
31920,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_31920.jpg,1
31930,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_31930.jpg,1
31940,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_31940.jpg,1
31950,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_31950.jpg,1
31960,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_31960.jpg,1
31970,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_31970.jpg,1
31980,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_31980.jpg,1
31990,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_31990.jpg,1
32000,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32000.jpg,1
32010,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32010.jpg,1
32020,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32020.jpg,1
32030,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32030.jpg,1
32040,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32040.jpg,1
32050,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32050.jpg,1
32060,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32060.jpg,1
32070,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32070.jpg,1
32080,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32080.jpg,1
32090,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32090.jpg,1
32100,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32100.jpg,1
32110,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32110.jpg,1
32120,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32120.jpg,1
32130,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32130.jpg,1
32140,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32140.jpg,1
32150,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32150.jpg,1
32160,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32160.jpg,1
32170,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32170.jpg,1
32180,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32180.jpg,1
32190,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32190.jpg,1
32200,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32200.jpg,1
32210,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32210.jpg,1
32220,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32220.jpg,1
32230,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32230.jpg,1
32240,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32240.jpg,1
32250,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_32250.jpg,0
32260,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_32260.jpg,0
32270,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_32270.jpg,0
32280,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_32280.jpg,0
32290,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_32290.jpg,0
32300,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_32300.jpg,0
32310,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_32310.jpg,0
32320,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_32320.jpg,0
32330,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_32330.jpg,0
32340,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_32340.jpg,0
32350,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_32350.jpg,0
32360,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_32360.jpg,0
32370,/home/royliu/./Documents/datasets/traffic/video2/./empty_road/video2_32370.jpg,0
32380,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32380.jpg,1
32390,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32390.jpg,1
32400,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32400.jpg,1
32410,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32410.jpg,1
32420,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32420.jpg,1
32430,/home/royliu/./Documents/datasets/traffic/video2/./nonempty_road/video2_32430.jpg,1
100000,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_0.jpg,1
100010,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_10.jpg,1
100020,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_20.jpg,1
100030,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_30.jpg,1
100040,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_40.jpg,1
100050,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_50.jpg,1
100060,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_60.jpg,1
100070,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_70.jpg,1
100080,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_80.jpg,1
100090,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_90.jpg,1
100100,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_100.jpg,1
100110,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_110.jpg,1
100120,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_120.jpg,1
100130,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_130.jpg,1
100140,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_140.jpg,1
100150,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_150.jpg,1
100160,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_160.jpg,1
100170,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_170.jpg,1
100180,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_180.jpg,1
100190,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_190.jpg,1
100200,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_200.jpg,1
100210,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_210.jpg,1
100220,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_220.jpg,1
100230,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_230.jpg,1
100240,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_240.jpg,1
100250,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_250.jpg,1
100260,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_260.jpg,1
100270,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_270.jpg,1
100280,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_280.jpg,1
100290,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_290.jpg,1
100300,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_300.jpg,1
100310,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_310.jpg,1
100320,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_320.jpg,1
100330,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_330.jpg,1
100340,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_340.jpg,1
100350,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_350.jpg,1
100360,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_360.jpg,1
100370,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_370.jpg,1
100380,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_380.jpg,1
100390,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_390.jpg,1
100400,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_400.jpg,1
100410,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_410.jpg,1
100420,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_420.jpg,1
100430,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_430.jpg,1
100440,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_440.jpg,1
100450,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_450.jpg,1
100460,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_460.jpg,1
100470,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_470.jpg,1
100480,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_480.jpg,1
100490,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_490.jpg,1
100500,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_500.jpg,1
100510,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_510.jpg,1
100520,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_520.jpg,1
100530,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_530.jpg,1
100540,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_540.jpg,1
100550,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_550.jpg,1
100560,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_560.jpg,1
100570,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_570.jpg,1
100580,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_580.jpg,1
100590,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_590.jpg,1
100600,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_600.jpg,1
100610,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_610.jpg,1
100620,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_620.jpg,1
100630,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_630.jpg,1
100640,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_640.jpg,1
100650,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_650.jpg,1
100660,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_660.jpg,1
100670,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_670.jpg,1
100680,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_680.jpg,1
100690,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_690.jpg,1
100700,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_700.jpg,1
100710,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_710.jpg,1
100720,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_720.jpg,1
100730,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_730.jpg,1
100740,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_740.jpg,1
100750,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_750.jpg,1
100760,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_760.jpg,1
100770,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_770.jpg,1
100780,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_780.jpg,1
100790,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_790.jpg,1
100800,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_800.jpg,1
100810,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_810.jpg,1
100820,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_820.jpg,1
100830,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_830.jpg,1
100840,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_840.jpg,1
100850,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_850.jpg,1
100860,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_860.jpg,1
100870,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_870.jpg,1
100880,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_880.jpg,1
100890,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_890.jpg,1
100900,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_900.jpg,1
100910,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_910.jpg,1
100920,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_920.jpg,1
100930,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_930.jpg,1
100940,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_940.jpg,1
100950,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_950.jpg,1
100960,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_960.jpg,1
100970,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_970.jpg,1
100980,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_980.jpg,1
100990,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_990.jpg,1
101000,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1000.jpg,1
101010,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1010.jpg,1
101020,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1020.jpg,1
101030,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1030.jpg,1
101040,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1040.jpg,1
101050,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1050.jpg,1
101060,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1060.jpg,1
101070,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1070.jpg,1
101080,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1080.jpg,1
101090,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1090.jpg,1
101100,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1100.jpg,1
101110,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1110.jpg,1
101120,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1120.jpg,1
101130,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1130.jpg,1
101140,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1140.jpg,1
101150,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1150.jpg,1
101160,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1160.jpg,1
101170,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1170.jpg,1
101180,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1180.jpg,1
101190,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1190.jpg,1
101200,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1200.jpg,1
101210,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1210.jpg,1
101220,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1220.jpg,1
101230,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1230.jpg,1
101240,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1240.jpg,1
101250,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1250.jpg,1
101260,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1260.jpg,1
101270,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1270.jpg,1
101280,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1280.jpg,1
101290,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1290.jpg,1
101300,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1300.jpg,1
101310,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1310.jpg,1
101320,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1320.jpg,1
101330,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1330.jpg,1
101340,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1340.jpg,1
101350,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1350.jpg,1
101360,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1360.jpg,1
101370,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1370.jpg,1
101380,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1380.jpg,1
101390,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1390.jpg,1
101400,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1400.jpg,1
101410,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1410.jpg,1
101420,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1420.jpg,1
101430,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1430.jpg,1
101440,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1440.jpg,1
101450,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1450.jpg,1
101460,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1460.jpg,1
101470,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1470.jpg,0
101480,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1480.jpg,0
101490,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1490.jpg,0
101500,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1500.jpg,0
101510,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1510.jpg,0
101520,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1520.jpg,0
101530,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1530.jpg,0
101540,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1540.jpg,0
101550,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1550.jpg,0
101560,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1560.jpg,0
101570,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1570.jpg,0
101580,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1580.jpg,0
101590,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1590.jpg,0
101600,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1600.jpg,0
101610,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1610.jpg,0
101620,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1620.jpg,1
101630,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1630.jpg,1
101640,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1640.jpg,1
101650,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1650.jpg,1
101660,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1660.jpg,1
101670,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1670.jpg,1
101680,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1680.jpg,1
101690,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1690.jpg,1
101700,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1700.jpg,1
101710,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1710.jpg,1
101720,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1720.jpg,1
101730,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1730.jpg,1
101740,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1740.jpg,1
101750,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1750.jpg,1
101760,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1760.jpg,1
101770,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1770.jpg,1
101780,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1780.jpg,1
101790,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1790.jpg,1
101800,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1800.jpg,1
101810,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1810.jpg,1
101820,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1820.jpg,1
101830,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1830.jpg,1
101840,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1840.jpg,1
101850,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1850.jpg,1
101860,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1860.jpg,1
101870,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1870.jpg,1
101880,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1880.jpg,1
101890,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1890.jpg,1
101900,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_1900.jpg,1
101910,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1910.jpg,0
101920,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1920.jpg,0
101930,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1930.jpg,0
101940,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1940.jpg,0
101950,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1950.jpg,0
101960,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1960.jpg,0
101970,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1970.jpg,0
101980,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1980.jpg,0
101990,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_1990.jpg,0
102000,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_2000.jpg,0
102010,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_2010.jpg,0
102020,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_2020.jpg,0
102030,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_2030.jpg,0
102040,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_2040.jpg,0
102050,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_2050.jpg,0
102060,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_2060.jpg,0
102070,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_2070.jpg,0
102080,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_2080.jpg,0
102090,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_2090.jpg,0
102100,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_2100.jpg,0
102110,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_2110.jpg,0
102120,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_2120.jpg,0
102130,/home/royliu/./Documents/datasets/traffic/video2_night/./empty_road/video2_night_2130.jpg,0
102140,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_2140.jpg,1
102150,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_2150.jpg,1
102160,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_2160.jpg,1
102170,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_2170.jpg,1
102180,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_2180.jpg,1
102190,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_2190.jpg,1
102200,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_2200.jpg,1
102210,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_2210.jpg,1
102220,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_2220.jpg,1
102230,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_2230.jpg,1
102240,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_2240.jpg,1
102250,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_2250.jpg,1
102260,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_2260.jpg,1
102270,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_2270.jpg,1
102280,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_2280.jpg,1
102290,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_2290.jpg,1
102300,/home/royliu/./Documents/datasets/traffic/video2_night/./nonempty_road/video2_night_2300.jpg,1
